,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
336,0000014911,1,HAWAII NB,HAWAII NATIONAL BANK,217
337,0000014991,1,SUNRISE BKS NA,SUNRISE BANKS N.A.,279
338,0000014993,1,FIRST NB OF BROOKFIELD,FIRST NATIONAL BANK BROOKFIELD,53
339,0000015000,1,FIRST NB OF S MIAMI,FIRST NATIONAL BANK OF SMIAMI,14
340,0000015037,1,AMERICAN HERITAGE NB,AMERICAN HERITAGE NATIONAL BAN,128
341,0000015058,1,PIKES PEAK NB,PIKES PEAK NATIONAL BANK,35
342,0000015089,1,FIRST NB OF NORTHERN CA,FIRST NATIONAL BANK OF NORCAL,69
343,0000015108,1,LOS ALAMOS NB,LOS ALAMOS NATIONAL BANK,773
344,0000015161,1,PEOPLES NB OF MORA,NEIGHBORHOOD NATIONAL BANK,58
345,0000015171,1,FIRST NB,FIRST NAT BANK LAKE JACKSON,2
346,0000015247,1,GRUNDY NB,GRUNDY NATIONAL BANK,42
347,0000015257,1,COMMERCIAL NB,COMMERCIAL NATIONAL BANK,83
348,0000015292,1,INWOOD NB,INWOOD NATIONAL BANK,632
349,0000015302,1,MONTGOMERY BK NA,"MONTGOMERY BANK, NA",335
350,0000015309,1,FIRST NB OF THE LAKES,FIRST NATL BANK OF THE LAKES,19
351,0000015359,1,HILLTOP NB,HILLTOP NATIONAL BANK,303
352,0000015379,1,SECURITY NB OF OMAHA,SECURITY NATIONAL BANK-OMAHA,174
353,0000015417,1,COMMUNITY NB,COMMUNITY NATIONAL BANK,116
354,0000015429,1,FIRSTAR BK NA,FIRSTAR BANK,567
355,0000015435,1,AMERICAN NB,AMERICAN NATIONAL BANK,1971
356,0000015482,1,RELYANCE BK NA,RELYANCE BANK,167
357,0000015543,1,CONSUMERS NB,CONSUMERS NATIONAL BANK,194
358,0000015572,1,FIRST NB OF GRIFFIN,FIRST NATIONAL BANK OF GRIFFIN,181
359,0000015576,1,STEARNS BK NA,STEARNS BANK NA,486
360,0000015592,1,ACADEMY BK NA,ACADEMY NATIONAL BANK,75
361,0000015593,1,HOMETOWN BK NA,HOMETOWN BANK N.A.,265
362,0000015606,1,FORT HOOD NB,FORT HOOD NATIONAL BANK,11
363,0000015608,1,FIDELITY NB,FIDELITY NATIONAL BANK,92
364,0000015651,1,SOUTHEAST FIRST NAT BK,SOUTHEAST FIRST NATIONAL BANK,27
365,0000015698,1,HIAWATHA NB,HIAWATHA NATIONAL BANK,209
366,0000015733,1,PENNSVILLE NB,PENNSVILLE NATIONAL BANK,106
367,0000015738,1,TRI CITY NB,TRI CITY NATIONAL BANK,736
368,0000015748,1,EASTERN NB,"EASTERN NATIONAL BANK, N.A.",55
369,0000015765,1,FIRST NB MCHENRY,FIRST NATIONAL BANK OF MCHENRY,36
370,0000015799,1,FIRST NB,FIRST NATIONAL BANK,98
371,0000015817,1,THUMB NB&TC,THUMB NATIONAL BANK & TRUST CO,181
372,0000015820,1,AMERICAN BK NA,"AMERICAN BANK, NA",340
373,0000015974,1,EXECUTIVE NB,EXECUTIVE NATIONAL BANK,106
374,0000015977,1,CITY NB OF FL,CITY NATIONAL BANK OF FLORIDA,576
375,0000015980,1,TOWN NORTH BK NA,"TOWN NORTH BANK, N.A.",17
376,0000016076,1,CITIZENS NB,CITIZENS NATIONAL BANK,229
377,0000016142,1,CITY NB OF NJ,CITY NATONAL BANK,15
378,0000016226,1,NATIONAL BK OF TX,NATIONAL BANK OF TEXAS,23
379,0000016248,1,PROGRESSIVE BK NA,PROGRESSIVE BANK NA,106
380,0000016320,1,AMERICAN BK NA,"AMERICAN BANK, N.A.",2
381,0000016325,1,CONTINENTAL NB OF MIAMI,CONTINENTAL NATIONAL BANK,43
382,0000016357,1,LAKESIDE NB,LAKESIDE NATIONAL BANK,20
383,0000016392,1,CANON NB,CANON NATIONAL BANK PUEBLO,306
384,0000016401,1,SABADELL UNITED BK NA,SABADELL UNITED BANK NA,425
385,0000016405,1,QUAIL CREEK BK NA,"QUAIL CREEK BANK, N.A.",235
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
386,0000016473,1,FIRST NB USA,FIRST NATIONAL BANK *U*S*A*,103
387,0000016487,1,FIRST NAT CMNTY BK,FIRST NATIONAL COMMUNITY BANK,88
388,0000016516,1,FIDELITY NB,FIDELITY NATIONAL BANK,201
389,0000016553,1,COMMONWEALTH NB,COMMONWEALTH NATIONAL BANK,39
390,0000016579,1,FIRST NB,FIRST NATIONAL BANK,146
391,0000016593,1,COLUMBIA NB,COLUMBIA NATIONAL BANK,86
392,0000016617,1,AMERICAN NB&TC,AMERICAN NATIONAL BANK & TRUST,477
393,0000016625,1,ANAHUAC NB,ANAHUAC NATIONAL BANK,40
394,0000016626,1,CENTRAL NB,CENTRAL NATIONAL BANK,460
395,0000016629,1,MODERN BK NA,MODERN BANK,10
396,0000016643,1,BANKCHAMPAIGN NA,"BANKCHAMPAIGN, N.A.",119
397,0000016752,1,LUBBOCK NB,LUBBOCK NATIONAL BANK,91
398,0000016804,1,MERCANTIL COMMERCEBANK NA,MERCANTIL COMMERCEBANK,228
399,0000016809,1,FIRST CMNTY BANK NA,"FIRST COMMUNITY BANK, NA",61
400,0000016814,1,TWIN RIVER NB,TWIN RIVER NATIONAL BANK,30
401,0000016840,1,NEW OMNI BK NA,"NEW OMNI BANK, N.A.",113
402,0000016892,1,WOODFOREST NB,WOODFOREST BANK,5152
403,0000016921,1,SIOUXLAND NB,SIOUXLAND NATIONAL BANK,46
404,0000017000,1,EVERGREEN NB,EVERGREEN NATIONAL BANK,49
405,0000017001,1,FIRST NB,FIRST NATIONAL BANK OF BURLESO,3
406,0000017002,1,COMMUNITY NB,COMMUNITY NATIONAL BANK,12
407,0000017038,1,GREAT S NB,GREAT SOUTHERN NATIONAL BANK,85
408,0000017043,1,AMERICAN NB TX,AMERICAN NATIONAL BANK OF TX,813
409,0000017045,1,FIRST FIDELITY BK NA,"FIRST FIDELITY BANK, NA",959
410,0000017174,1,VALLEY NB,VALLEY NATIONAL BANK,142
411,0000017290,1,GLADEWATER NB,GLADEWATER NATIONAL BANK,1037
412,0000017319,1,AMERICAN BK NA,AMERICAN BANK N.A.,148
413,0000017434,1,ATASCOSA NB,ATASCOSA NATIONAL BANK,6
414,0000017480,1,NATIONAL BK OF CA,NATIONAL BANK OF CALIFORNIA,25
415,0000017525,1,CAPITOL NB,CAPITOL NATIONAL BANK,10
416,0000017548,1,BANK OF WHITTIER NA,"BANK OF WHITTIER, N.A.",289
417,0000017591,1,METROPOLITAN NB,METROPOLITAN NATIONAL BANK,427
418,0000017611,1,LONE STAR NB,LONE STAR NATIONAL BANK,864
419,0000017694,1,FIRST CMNTY NB,FIRST COMMUNITY NATIONAL BANK,208
420,0000017764,1,AMERICAN NB,AMERICAN NATIONAL BANK,217
421,0000017816,1,WOODHAVEN NB,WOODHAVEN NATIONAL BANK,214
422,0000017828,1,CROCKETT NB,CROCKETT NATIONAL BANK,210
423,0000017862,1,FIRST CMRL BK NA,"FIRST COMMERCIAL BANIK, N.A.",54
424,0000017926,1,TRIAD BK NA,"TRIAD BANK, N.A.",30
425,0000018054,1,COMMUNITY NB,COMMUNITY NATIONAL BANK,502
426,0000018063,1,FIRST NB,FIRST NATIONAL BANK OF SOUH PA,42
427,0000018162,1,FIRST NB,FIRST NATIONAL BANK OF BENTON,12
428,0000018178,1,COPIAH BK NA,"COPIAH BANK, N.A.",229
429,0000018214,1,FIRST NB NW FL,FIRST NATIONAL BANK NW FL,7
430,0000018283,1,INTERCREDIT BK NA,INTERCREDIT BANK N.A.,26
431,0000018303,1,SAGE CAP BK NA,"SAGE CAPITAL BANK, N.A.",60
432,0000018383,1,INTERNATIONAL CITY BK NA,INTERNATIONAL CITY BANK,8
433,0000018394,1,COMMUNITY NB,COMMUNITY NATIONAL BANK,142
434,0000018430,1,FIRST NB&TC,FIRST NATIONAL BANK & TRUST,130
435,0000018431,1,EASTBANK NA,"EASTBANK, N.A.",3
436,0000018432,1,ASIA BK NA,"ASIA BANK, N.A.",50
437,0000018480,1,INTER NB,INTER NATIONAL BANK,316
438,0000018484,1,MIDSOUTH BK NA,"MIDSOUTH BANK,  N.A.",1337
439,0000018558,1,GOLDEN BK NA,"GOLDEN BANK, N.A.",54
440,0000018594,1,TEXAS NB,TEXAS NATIONAL BANK,362
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
441,0000018601,1,CHARTER WEST NB,CHARTER WEST NATIONAL BANK,1142
442,0000018606,1,SUN NB,SUN NATIONAL BANK,846
443,0000018612,1,FIRST BK NA,FIRST BANK,170
444,0000018613,1,AMERICAN NB,AMERICAN NATIONAL BANK,9
445,0000018763,1,HOME ST BK NA,"HOME STATE BANK, N.A.",777
446,0000018783,1,FIRST CITIZENS NB,THE FIRST CITIZENS NATIONAL BA,179
447,0000020010,1,PACIFIC NB,PACIFIC NATIONAL BANK,16
448,0000020078,1,FIRST NB,FIRST NATIONAL BANK MORTGAGE,858
449,0000020157,1,TERRABANK NA,"TERRABANK, N.A.",33
450,0000020184,1,CITIZENS NB NA,"CITIZENS NATIONAL BANK, N.A.",464
451,0000020214,1,FLORIDA CAP BK NA,"FLORIDA CAPITAL BANK, NA",3750
452,0000020218,1,FIRST CMNTY BK NA,FIRST COMMUNITY BANK NA,1514
453,0000020239,1,PRESTON NB,PRESTON NATIONAL BANK,118
454,0000020412,1,INTEGRITY FIRST BK NA,"INTEGRITY FIRST BANK, NA",383
455,0000020415,1,BANK OF DESOTO NA,BANK OF DESOTO,39
456,0000020448,1,CENTER NB,CENTER NATIONAL BANK,75
457,0000020622,1,BNB HANA BK NA,"BNB HANA BANK, N.A.",5
458,0000020862,1,GOLDEN PACIFIC BK NA,"GOLDEN PACIFIC BANK, NA",94
459,0000020948,1,SAFRA NB OF NY,SAFRA NATIONAL BANK OF NY,11
460,0000020976,1,FIRST NB PASCO,FIRST NATIONAL BANK OF PASCO,10
461,0000021008,1,UNITY NB,UNITY NATIONAL BANK,12
462,0000021041,1,PEOPLES NB,KELLY JERNIGAN,94
463,0000021060,1,PIONEER TR BK NA,PIONEER TRUST BANK NA,84
464,0000021118,1,EAGLE NB,EAGLE NATIONAL BANK,12
465,0000021179,1,ANCHOR BK NA,"ANCHOR BANK, N.A.",133
466,0000021319,1,1ST NAT CMNTY BK,1ST NATIONAL COMMUNITY BANK,75
467,0000021389,1,COMMUNITY NB&TC,COMMUNITY NATIONAL BANK & TRUS,862
468,0000021530,1,SARATOGA NB&TC,SARATOGA NATIONAL BANK & TRUST,293
469,0000021610,1,FIRST NB,FIRST NATIONAL BANK,243
470,0000021699,1,COMMUNITY W BK NA,COMMUNITY WEST BANK,362
471,0000021717,1,PEOPLES NB,PEOPLES NATIONAL BANK,4036
472,0000021793,1,FIRST NB,FIRST NATIONAL BANK,52
473,0000022241,1,UNIVERSITY NB OF LAWRENCE,THE UNIVERSITY NATIONAL BANK,69
474,0000022286,1,AMERICAN BK NA,"AMERICAN BANK, NA",115
475,0000022311,1,CENTERSTATE BK OF FL NA,CENTERSTATE BANK OF FLORIDA NA,1227
476,0000022351,1,FIRST FARMERS & MERCHANTS NB,FIRST FARMERS & MERCHANTS BANK,51
477,0000022545,1,PATRIOT NB,PATRIOT NATIONAL BANK,86
478,0000022553,1,AMERICAN NB FOX CITIES,AMERICAN NATIONAL BANK F. C.,114
479,0000022652,1,NATIONAL BK INDIANAPOLIS,NATIONAL BANK OF INDIANAPOLIS,334
480,0000022769,1,PRIME PACIFIC BK NA,"PRIME PACIFIC BANK, NA",14
481,0000022770,1,NEIGHBORHOOD NB,NEIGHBORHOOD NATIONAL BANK,8
482,0000022883,1,THOMASVILLE NB,THOMASVILLE NATIONAL BANK,386
483,0000022905,1,QUANTUM NB,QUANTUM NATIONAL BANK,44
484,0000022949,1,FIRST NAT BKG ASSN,THE FIRST ANBA,829
485,0000022968,1,CITY FIRST BK OF DC NA,"CITY FIRST BANK OF D.C., N.A.",26
486,0000022997,1,OLMSTED NB,OLMSTED NATIONAL BANK,29
487,0000023038,1,LANDMARK NB,LANDMARK NATIONAL BANK,2067
488,0000023049,1,GREAT PLAINS NB,GREAT PLAINS NATIONAL BANK,6870
489,0000023081,1,SOUTHWESTERN NB,SOUTHWESTERN NATIONAL BANK,3
490,0000023092,1,CITIZENS CMRC NB,CITIZENS COMMERCE NATIONAL BK,120
491,0000023193,1,LANDMARK CMNTY BK NA,"LANDMARK COMMUNITY BANK, N.A.",29
492,0000023202,1,MALVERN NB,MALVERN NATIONAL BANK,116
493,0000023216,1,BARRINGTON B&TC NA,BARRINGTON BANK AND TRUST,16052
494,0000023222,1,COAST NB,COAST NB,2
495,0000023226,1,SECURITY NB OF SD,SECURITY NATIONAL BANK OF SD,60
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
496,0000023264,1,LIBERTY BK NA,"LIBERTY BANK, N.A.",58
497,0000023290,1,BREMER BK NA,"BREMER BANK, NA",4043
498,0000023302,1,ALGONQUIN ST BK NA,"ALGONQUIN STATE BANK, NA",36
499,0000023329,1,EDISON NB,EDISON NATIONAL BANK,52
500,0000023416,1,RBC BK GA NA,"RBC BANK (GEORGIA), N.A.",914
501,0000023457,1,STEARNS BK HOLDINGFORD NA,STEARNS BANK HOLDINGFORD NA,1
502,0000023516,1,LIBERTY NAT BK,LIBERTY NATIONAL BANK,85
503,0000023521,1,AMERICAN FNB,AMERICAN FIRST NATIONAL BANK,83
504,0000023523,1,NATBANK NA,"NATBANK, N.A.",168
505,0000023563,1,ATLANTIC NB,ATLANTIC NATIONAL BANK,40
506,0000023570,1,FIRST BK RICHMOND NA,"FIRST BANK RICHMOND, NA",313
507,0000023574,1,CRYSTAL LAKE B&TC NA,CRYSTAL LAKE BANK AND TRUST,21
508,0000023603,1,HOMETOWN BK NA,"HOMETOWN BANK, N.A.",231
509,0000023616,1,VIRGINIA NB,VIRGINIA NATIONAL BANK,91
510,0000023658,1,LANDMARK BK NA,LANDMARK BANK NA,32
511,0000023664,1,CONNECTICUT CMNTY BK NA,"CONNECTICUT COMMUNITY BANK, NA",21
512,0000023681,1,FIRSTCAPITAL BK OF TX NA,FIRSTCAPITALBANK OF TEXAS,706
513,0000023712,1,INTERVEST NB,INTERVEST NATIONAL BANK,31
514,0000023730,1,LONE STAR CAP BK NA,"LONE STAR CAPITAL BANK, N.A.",33
515,0000023748,1,NATIONAL BK OF KANSAS CITY,NATIONAL BANK OF KANSAS CITY,6859
516,0000023752,1,AB&T NB,AB&T NATIONAL BANK,54
517,0000023771,1,CORTRUST BK NA,CORTRUST BANK,131
518,0000023773,1,HEARTLAND NB,HEARTLAND NATIONAL BANK,218
519,0000023797,1,MIDWEST BANK NA,MIDWEST BANK,201
520,0000023801,1,SOUTH CTY BK NA,SOUTH COUNTY BANK,4
521,0000023827,1,SOUTHEAST NB,SOUTHEAST NATIONAL BANK,137
522,0000023834,1,CITIZENS BK NA,CITIZENS BANK NA,30
523,0000023850,1,CAPITAL BANK NA,"CAPITAL BANK, NA",2255
524,0000023852,1,DESJARDINS BK NA,DESJARDINS  BANK,142
525,0000023870,1,CORNERSTONE NB,CORNERSTONE NATIONAL BANK,28
526,0000023880,1,ACCESS NB,ACCESS NATIONAL BANK,2567
527,0000023922,1,CBC NB,CBC NATIONAL BANK,6019
528,0000023926,1,WOODLANDS NB,WOODLANDS NATIONAL BANK,209
529,0000023927,1,CITIZENS NB OF SOUTHWESTERN OH,THE CITIZENS NATIONAL BANK,45
530,0000023937,1,NATIONAL BK OF GA,THE NATIONAL BANK OF GEORGIA,351
531,0000023950,1,CHINO CMRL BK NA,CHINO COMMERCIAL BANK,23
532,0000024049,1,CANYON CMNTY BK NA,CANYON COMMUNITY BANK NA,6
533,0000024051,1,KILGORE NB,KILGORE NATIONAL BANK,63
534,0000024080,1,COMMUNITY FIRST NB,COMMUNITY FIRST NATIONAL BANK,187
535,0000024092,1,TIPTON LATHAM BK NA,"THE TIPTON LATHAM BANK, NA",62
536,0000024107,1,NICOLET NB,NICOLET NATIONAL BANK,1152
537,0000024114,1,CORNERSTONE NB&TC,CORNERSTONE NATIONAL BANK & TR,152
538,0000024131,1,LEADER BK NA,LEADER BANK,4002
539,0000024136,1,ONE B&T NA,ONE BANK & TRUST N.A.,214
540,0000024150,1,SCHAUMBURG B&TC NA,SCHAUMBURG BANK AND TRUST,29
541,0000024169,1,FIRST CENTURY BK NA,"FIRST CENTURY BANK, N.A.",545
542,0000024177,1,GREATER HUDSON BK NA,"GREATER HUDSON BANK, N.A.",21
543,0000024182,1,AMG NAT TR BK,AMG NATIONAL TRUST BANK,39
544,0000024185,1,WEST TX NB,WEST TEXAS NATIONAL BANK,118
545,0000024219,1,AMERICAN NB OF MN,AMERICAN NATIONAL BANK OF MINN,166
546,0000024224,1,BNC NB,BNC NATIONAL BANK,4452
547,0000024257,1,FREEDOM NB,FREEDOM NATIONAL BANK,27
548,0000024264,1,SIGNATURE BK NA,"SIGNATURE BANK, N.A.",59
549,0000024268,1,GRAND BK NA,GRAND BANK N.A.,49
550,0000024297,1,CITIZENS NB,CITIZENS NATIONAL BANK,7
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
551,0000024320,1,MERIDIAN BK NA,"MERIDIAN BANK, N.A.",34
552,0000024343,1,WORTHINGTON NB,WORTHINGTON NATIONAL BANK,62
553,0000024349,1,FORCHT BK NA,"FORCHT BANK, N.A.",897
554,0000024356,1,F&M CMNTY BK NA,"F & M COMMUNITY BANK, N. A.",64
555,0000024359,1,COMMERCE NB&TC,COMMERCE NATIONAL BANK & TRUST,36
556,0000024369,1,AMERICAN B&TC NA,AMERICAN B&T C N.A.,885
557,0000024372,1,NORTHWESTERN BK NA,"NORTHWESTERN BANK, NA",49
558,0000024373,1,FALCON NB,FALCON NATIONAL BANK,109
559,0000024378,1,LIBERTY NB,LIBERTY NATIONAL BANK,150
560,0000024397,1,TRINITY BK NA,"TRINITY BANK, NA",15
561,0000024425,1,FSGBANK NA,"FSGBANK, N.A.",804
562,0000024430,1,SOUTH CENT BK NA,SOUTH CENTRAL BANK NA,1268
563,0000024442,1,1ST CENTURY BK NA,"1ST CENTURY BANK, N.A.",18
564,0000024456,1,PEOPLES CMNTY NB,PEOPLES COMMUNITY NAT'L BANK,36
565,0000024465,1,TEXSTAR NB,TEXSTAR NATIONAL BANK,20
566,0000024466,1,BEVERLY B&TC NA,BEVERLY BANK AND TRUST,44
567,0000024467,1,T BK NA,T BANK NA,3
568,0000024491,1,POST OAK BK NA,"POST OAK BANK, N.A.",238
569,0000024496,1,FIDELITY BK OF FL NA,"FIDELITY BANK OF FLORIDA, N.A.",17
570,0000024497,1,NATIONAL BK OF CMRC,NATIONAL BANK OF COMMERCE,979
571,0000024519,1,NORTH TX BK NA,"NORTH TEXAS BANK, N.A.",150
572,0000024523,1,COMMUNITY NB,COMMUNITY NATIONAL BANK,110
573,0000024540,1,LAKE NATIONAL BK,LAKE NATIONAL BANK,84
574,0000024555,1,NATIONAL BK,TRIUMPH COMMUNITY BANK NA,597
575,0000024564,1,INDEPENDENCE NAT BK,INDEPENDENCE NATIONAL BANK,12
576,0000024573,1,LEGACY NB,LEGACY NATIONAL BANK,121
577,0000024604,1,DAKOTA CMNTY B&TC NA,DAKOTA COMMUNITY BANK & TRUST,736
578,0000024612,1,HOMEBANC NA,"HOMEBANC, N.A.",463
579,0000024617,1,CENTRUST BK NA,CENTRUST BANK,9
580,0000024620,1,ENTERPRISE NB NJ,ENTERPRISE NATIONAL BANK N.J.,34
581,0000024626,1,NORTHERN CA NB,NORTHERN CALIFORNIA NATIONAL B,14
582,0000024636,1,REPUBLICBANKAZ NA,"REPUBLICBANKAZ, N.A.",13
583,0000024637,1,FIRST NB MI,FIRST NATIONAL BANK OF MICHIGA,33
584,0000024640,1,TEXAS CITIZENS BK NA,TEXAS CITIZENS BANK N.A.,24
585,0000024646,1,OLD PLANK TRAIL CMNTY BK NA,OLD PLANK TRAIL COMMUNITY BANK,38
586,0000024649,1,SEASIDE NB&TC,SEASIDE NATIONAL BANK & TRUST,194
587,0000024652,1,FIRST AVE NB,FIRST AVENUE NATIONAL BANK,25
588,0000024660,1,ICON BK TX NA,"ICON BANK OF TEXAS, N.A.",181
589,0000024661,1,ENCORE BK NA,ENCORE BANK NA,178
590,0000024671,1,GOLDWATER BK NA,GOLDWATER BANK,1751
591,0000024679,1,EMBASSY NB,EMBASSY NATIONAL BANK,8
592,0000024685,1,WATERFORD BK NA,"WATERFORD BANK, N.A.",360
593,0000024693,1,TEXAS ADVAN CMNTY BK NA,TEXAS ADVANTAGE COMMUNITY BANK,10
594,0000024716,1,AMERICAN PLUS BK NA,AMERICAN PLUS BANK,45
595,0000024719,1,FINEMARK NB&TC,FINEMARK NATIONAL BANK & TRUST,275
596,0000024730,1,OLD DOMINION NA,OLD DOMINION NATIONAL BANK,10
597,0000024737,1,SOLERA NB,SOLERA NATIONAL BANK,522
598,0000024744,1,BUSINESS BK TX NA,"BUSINESS BANK OF TEXAS, N.A.",6
599,0000024749,1,GREEN BK NA,"GREEN BANK, N.A.",215
600,0000024754,1,BANK OF MANHATTAN NA,BANK OF MANHATTAN,1724
601,0000024755,1,CHAIN BRIDGE BK NA,"CHAIN BRIDGE BANK, N.A.",99
602,0000024758,1,FIRST AMER BK NA,FIRST AMERICAN BANK,108
603,0000024777,1,EMPIRE NAT BK,EMPIRE NATIONAL BANK,32
604,0000024789,1,TOUCHMARK NB,TOUCHMARK NATIONAL BANK,9
605,0000024790,1,HUDSON VALLEY BK NA,HUDSON VALLEY BANK N.A.,116
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
606,0000024798,1,BLACK HILLS CMNTY BK NA,BLACK HILLS COMMUNITY BANK N.A,224
607,0000024805,1,FIRST SCOTTSDALE BK NA,FIRST SCOTTSDALE BANK,11
608,0000024827,1,MINT NB,THE MINT NATIONAL BANK,27
609,0000024833,1,SUMMIT BK NA,"SUMMIT BANK, N. A.",31
610,0000024849,1,OAK VIEW NB,OAK VIEW NATIONAL BANK,82
611,0000024858,1,NEW HORIZON BK NA,NEW HORIZON BANK,20
612,0000024861,1,COASTAL CAROLINA NB,COASTAL CAROLINA NATIONAL BANK,225
613,0000024891,1,FULTON BK NA,"FULTON BANK, NA",4082
614,0000024904,1,FIRST COMMONS BK NA,"FIRST COMMONS BANK, N.A.",46
615,0000024947,1,FLORIDA CMNTY BK NA,"FLORIDA COMMUNITY BANK, N.A.",1479
616,0000024975,1,CERTUSBANK NA,"CERTUSBANK, N.A.",3710
617,0000024976,1,CAPITAL BK NA,"CAPITAL BANK, NA",2127
618,0000024977,1,HERITAGE BK NA,"HERITAGE BANK, NA",327
619,0000024994,1,NBH BK NA,"NBH BANK, N.A.",2678
620,0000025024,1,VIEWPOINT BK NA,"VIEWPOINT BANK, N.A.",2003
621,0000025053,1,GUARANTY BOND BK NA,"GUARANTY BANK & TRUST, NA",1005
622,0000025066,1,WESTERN BK NA,"WESTERN BANK, NATIONAL ASSOCIA",29
623,0000025075,1,STERLING NB,STERLING NATIONAL BANK,1255
624,0000025080,1,BANC OF CA NA,"BANC OF CALIFORNIA, NA",19736
625,0000025088,1,CITIZENS CMNTY FED,CITIZENS COMMUNITY FEDERAL N.A,478
626,0000080061,1,SHANGHAI CMRL BK NY BR,SHANGHAI CMRL BANK NY BR,18
627,0000080071,1,ROYAL BK OF CANADA NY BR,ROYAL BANK OF CANADA,15
628,0000080122,1,UBS AG TAMPA BR,"UBS AG, TAMPA BRANCH",1356
629,0000700007,1,PIEDMONT FSB,PIEDMONT FEDERAL SAVINGS BANK,435
630,0000700016,1,STATE-INVESTORS BK,STATE INVESTORS BANK,149
631,0000700041,1,FIRST FED BK OF OH,FIRST FEDERAL BANK OF OHIO,314
632,0000700057,1,HOME FED BK,HOME FEDERAL BANK,720
633,0000700108,1,NORTH SHORE T&S,NORTH SHORE TRUST & SAVINGS,192
634,0000700133,1,FIFTH DIST SVG BK,FIFTH DISTRICT SAVINGS BANK,179
635,0000700143,1,WAKE FOREST FS&LA,WAKE FOREST FEDERAL,35
636,0000700165,1,MUTUAL S&LA,MUTUAL SAVINGS AND LOAN ASSN,43
637,0000700244,1,UNION FS&LA,UNION FEDERAL SAVINGS AND LOAN,86
638,0000700257,1,GATE CITY BK,GATE CITY BANK,4363
639,0000700311,1,FAIRFIELD FS&LA,FAIRFIELD FS & LA,309
640,0000700358,1,A J SMITH FSB,A J SMITH FEDERAL SAVINGS BANK,78
641,0000700416,1,MALVERN FSB,MALVERN FEDERAL SAVINGS BANK,199
642,0000700450,1,PIONEER BK,PIONEER BANK,825
643,0000700470,1,HUNTINGTON FSB,HUNTINGTON FEDERAL SAVINGS BAN,278
644,0000700495,1,PROGRESSIVE-HOME FS&LA,PROGRESSIVE-HOME FEDERAL SAVIN,18
645,0000700528,1,HOME FS&LA,HOME FEDERAL S & L ASSN. OF CO,39
646,0000700529,1,CENTRAL FS&LA,CENTRAL FEDERAL SAVINGS,37
647,0000700544,1,FOXBORO FED SVGS,FOXBORO FEDERAL SAVINGS,124
648,0000700566,1,RIVERWOOD BK,RIVERWOOD BANK,273
649,0000700670,1,CAPITOL FSB,CAPITOL FEDERAL SAVINGS BANK,5387
650,0000700691,1,PROSPECT FSB,PROSPECT FEDERAL SAVINGS BANK,28
651,0000700709,1,GUARDIAN SVG BK FSB,"GUARDIAN SAVINGS BANK, FSB",6352
652,0000700773,1,BELMONT FS&LA,BELMONT FEDERAL SAVINGS & LOAN,74
653,0000700805,1,PARK FSB,PARK FEDERAL SAVINGS BANK,21
654,0000700827,1,COVINGTON S&LA,COVINGTON SAVINGS & LOAN,36
655,0000700887,1,HOME FED BK,HOME FEDERAL BANK,1311
656,0000700890,1,HOME BK,HOME BANK,792
657,0000700904,1,COLLINSVILLE B&LA,COLLINSVILLE,81
658,0000700962,1,EUREKA BK,EUREKA BANK,103
659,0000701149,1,WINTER HILL BK,"WINTER HILL BANK, FSB",226
660,0000701158,1,WARSAW FS&LA,WARSAW FEDERAL,360
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
661,0000701260,1,CF BANK,CFBANK,391
662,0000701283,1,OZARKS FS&LA,OZARKS FEDERAL SAVINGS & LOAN,427
663,0000701292,1,FRATERNITY FS&LA,FRATERNITY FS&LA,48
664,0000701305,1,AUBURN SB FSB,AUBURN SAVINGS BANK,118
665,0000701330,1,MUTUAL FED BK,MUTUAL FEDERAL BANK,45
666,0000701409,1,CINCINNATI FS&LA,CINCINNATI FEDERAL SAVINGS & L,385
667,0000701412,1,HOME FS&LA,HOME FEDERAL S&L ASSN OF NILES,18
668,0000701437,1,OCEANFIRST BK,OCEANFIRST BANK,1157
669,0000701452,1,MIDDLESEX FED SVG FA,"MIDDLESEX FEDERAL SAVINGS, F.A",65
670,0000701472,1,HOMETOWN BK OF THE HUDSON VALL,HOMETOWN BANK,121
671,0000701532,1,LIBERTY FSB,LIBERTY FEDERAL SAVINGS BANK,47
672,0000701538,1,BANK OF NEW ORLEANS,BANK OF NEW ORLEANS,282
673,0000701567,1,CENTRAL FS&LA,CENTRAL FEDERAL SAVINGS & LOAN,72
674,0000701611,1,FIRST FSB CHAMPAIGN URBANA,FIRST FSB CHAMPAIGN URBANA,194
675,0000701639,1,LIBERTY FSB,LIBERTY BANK,68
676,0000701669,1,FARMERS & MECHANICS FS&LA,FARMERS AND MECHANICS FEDERAL,33
