,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
337,0000015698,1,HIAWATHA NB,HIAWATHA NATIONAL BANK,259
338,0000015733,1,PENNSVILLE NB,PENNSVILLE NATIONAL BANK,84
339,0000015738,1,TRI CITY NB,TRI CITY NATIONAL BANK,780
340,0000015748,1,EASTERN NB,EASTERN NATIONAL BANK,40
341,0000015765,1,FIRST NB MCHENRY,FIRST NATIONAL BANK OF MCHENRY,48
342,0000015817,1,THUMB NB&TC,THUMB NATIONAL BANK & TRUST CO,205
343,0000015820,1,AMERICAN BK NA,"AMERICAN BANK, NA",397
344,0000015974,1,EXECUTIVE NB,EXECUTIVE NATIONAL BANK,83
345,0000015977,1,CITY NB OF FL,CITY NATIONAL BANK OF FLORIDA,364
346,0000015980,1,DALLAS CAP BK NA,"DALLAS CAPITAL BANK, N.A.",32
347,0000016076,1,CITIZENS NB,CITIZENS NATIONAL BANK,274
348,0000016226,1,NATIONAL BK OF TX,NATIONAL BANK OF TEXAS,26
349,0000016248,1,PROGRESSIVE BK NA,PROGRESSIVE BANK,63
350,0000016325,1,CONTINENTAL NB,CONTINENTAL NATIONAL BANK,126
351,0000016357,1,LAKESIDE NB,LAKESIDE NATIONAL BANK,22
352,0000016401,1,SABADELL UNITED BK NA,SABADELL UNITED BANK NA,580
353,0000016405,1,QUAIL CREEK BK NA,"QUAIL CREEK BANK, N.A.",279
354,0000016407,1,FAR EAST NB,FAR EAST NATIONAL BANK,63
355,0000016473,1,FIRST NB USA,FIRST NATIONAL BANK USA,158
356,0000016487,1,FIRST NAT CMNTY BK,FIRST NATIONAL COMMUNITY BANK,79
357,0000016553,1,COMMONWEALTH NB,COMMONWEALTH NATIONAL BANK,39
358,0000016579,1,FIRST NB,FIRST NATIONAL BANK,129
359,0000016593,1,COLUMBIA NB,COLUMBIA NATIONAL BANK,84
360,0000016617,1,AMERICAN NB&TC,AMERICAN NATIONAL BANK & TRUST,505
361,0000016625,1,ANAHUAC NB,ANAHUAC NATIONAL BANK,20
362,0000016626,1,CENTRAL NB,CENTRAL NATIONAL BANK,510
363,0000016629,1,MODERN BK NA,MODERN BANK NA,2
364,0000016643,1,BANKCHAMPAIGN NA,"BANKCHAMPAIGN, N.A.",96
365,0000016752,1,LUBBOCK NB,LUBBOCK NATIONAL BANK,71
366,0000016804,1,MERCANTIL COMMERCEBANK NA,MERCANTIL COMMERCEBANK NA,366
367,0000016809,1,FIRST CMNTY BANK NA,"FIRST COMMUNITY BANK, NA",64
368,0000016814,1,TWIN RIVER NB,TWIN RIVER NATIONAL BANK,33
369,0000016840,1,NEW OMNI BK NA,NEW OMNI BANK N.A.,105
370,0000016892,1,WOODFOREST NB,WOODFOREST NATIONAL BANK,4860
371,0000016921,1,SIOUXLAND NB,SIOUXLAND NATIONAL BANK,26
372,0000017000,1,EVERGREEN NB,EVERGREEN NATIONAL BANK,40
373,0000017001,1,FIRST NB,FIRST NATIONAL BANK OF BURLESO,16
374,0000017002,1,COMMUNITY NB,COMMUNITY NATIONAL BANK,23
375,0000017043,1,AMERICAN NB TX,AMERICAN NATIONAL BANK OF TX,761
376,0000017174,1,VALLEY NB,VALLEY NATIONAL BANK,125
377,0000017319,1,AMERICAN BK NA,"AMERICAN BANK, NA",241
378,0000017434,1,ATASCOSA NB,ATASCOSA NATIIONAL BANK,5
379,0000017525,1,CAPITOL NB,CAPITOL NATIONAL BANK,2
380,0000017548,1,BANK OF WHITTIER NA,"BANK OF WHITTIER, N.A.",336
381,0000017611,1,LONE STAR NB,LONE STAR NATIONAL BANK,1118
382,0000017694,1,FIRST CMNTY NB,FIRST COMMUNITY NATIONAL BANK,142
383,0000017828,1,CROCKETT NB,CROCKETT NATIONAL BANK,124
384,0000017862,1,FIRST CMRL BK NA,"FIRST COMMERCIAL BANK, N.A.",107
385,0000017926,1,TRIAD BK NA,"TRIAD BANK, N.A.",30
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
386,0000018054,1,COMMUNITY NB,COMMUNITY NATIONAL BANK,314
387,0000018063,1,FIRST NB,FIRST NATIONAL BANK OF SOUTH P,73
388,0000018162,1,FIRST NB,FIRST NATIONAL BANK OF BENTON,29
389,0000018214,1,FIRST NB NW FL,FIRST NATIONAL BANK NW FL,12
390,0000018242,1,FIRST NB OF SOUTHERN CA,FIRST NATIONAL BANK OF SOCAL,2
391,0000018283,1,INTERCREDIT BK NA,"INTERCREDIT BANK, NA",125
392,0000018303,1,SAGE CAP BK NA,"SAGE CAPITAL BANK, N.A.",52
393,0000018358,1,TRANS PACIFIC NB,TRANS PACIFIC NATIONAL BANK,5
394,0000018383,1,INTERNATIONAL CITY BK NA,INTERNATIONAL CITY BANK,16
395,0000018394,1,COMMUNITY NB,COMMUNITY NATIONAL BANK,181
396,0000018430,1,FIRST NB&TC,FIRST NATIONAL BANK AND TRUST,131
397,0000018431,1,EASTBANK NA,"EASTBANK, N.A.",12
398,0000018480,1,INTER NB,INTER NATIONAL BANK,283
399,0000018484,1,MIDSOUTH BK NA,"MIDSOUTH BANK, N.A.",818
400,0000018558,1,GOLDEN BK NA,GOLDEN BANK-NA,66
401,0000018594,1,TEXAS NB,TEXAS NATIONAL BANK,391
402,0000018606,1,SUN NB,SUN NATIONAL BANK,22
403,0000018613,1,AMERICAN NB,AMERICAN NATIONAL BANK,8
404,0000018763,1,HOME ST BK NA,"HOME STATE BANK, N.A.",981
405,0000018783,1,FIRST CITIZENS NB,THE FIRST CITIZENS NATIONAL BA,127
406,0000020010,1,PACIFIC NB,PACIFIC NATIONAL BANK,49
407,0000020078,1,FIRST NB,FIRST NATIONAL BANK MORTGAGE,1152
408,0000020157,1,TERRABANK NA,"TERRABANK, N.A.",27
409,0000020184,1,CITIZENS NB NA,"CITIZENS NATIONAL BANK, N.A.",495
410,0000020214,1,FLORIDA CAP BK NA,"FLORIDA CAPITAL BANK, NA",4532
411,0000020412,1,INTEGRITY FIRST BK NA,INTEGRITY FIRST BANK,546
412,0000020415,1,BANK OF DESOTO NA,BANK OF DESOTO,74
413,0000020448,1,CENTER NB,CENTER NATIONAL BANK,131
414,0000020862,1,GOLDEN PACIFIC BK NA,GOLDEN PACIFIC BANK NA,3
415,0000020948,1,SAFRA NB OF NY,SAFRA NATIONAL BANK OF NY,3
416,0000020976,1,FIRST NB PASCO,FIRST NATIONAL BANK OF PASCO,12
417,0000021008,1,UNITY NB OF HOUSTON,UNITY NATIONAL BANK,16
418,0000021041,1,PEOPLES NB,PEOPLES NATIONAL BANK,72
419,0000021060,1,PIONEER TR BK NA,"PIONEER TRUST BANK, NA",108
420,0000021179,1,ANCHOR BK NA,"ANCHOR BANK, N.A.",166
421,0000021389,1,COMMUNITY NB&TC,COMMUNITY NATIONAL BANK & TRUS,989
422,0000021530,1,SARATOGA NB&TC,SARATOGA NATIONAL BANK & TRUST,383
423,0000021610,1,FIRST NB,FIRST NATIONAL BANK,226
424,0000021699,1,COMMUNITY WEST BK NA,COMMUNITY WEST BANK,448
425,0000021717,1,PEOPLES NB,PEOPLES NATIONAL BANK,4862
426,0000021793,1,FIRST NB,FIRST NATIONAL BANK,49
427,0000022241,1,UNIVERSITY NB OF LAWRENCE,THE UNIVERSITY NATIONAL BANK,136
428,0000022286,1,AMERICAN BK NA,"AMERICAN BANK, NA",235
429,0000022311,1,CENTERSTATE BK OF FL NA,CENTERSTATE BANK OF FLORIDA NA,1571
430,0000022351,1,FIRST FARMERS & MERCHANTS NB,FIRST FARMERS & MERCHANTS BANK,69
431,0000022545,1,PATRIOT BK NA,"PATRIOT BANK, N.A.",34
432,0000022553,1,AMERICAN NB FOX CITIES,AMERICAN NATIONAL BANK F.C.,88
433,0000022652,1,NATIONAL BK OF INDIANAPOLIS,NATIONAL BANK OF INDIANAPOLIS,572
434,0000022807,1,TEXAS NB,TEXAS NATIONAL BANK,21
435,0000022883,1,THOMASVILLE NB,THOMASVILLE NATIONAL BANK,415
436,0000022905,1,QUANTUM NB,QUANTUM NATIONAL BANK,47
437,0000022949,1,FIRST NAT BKG ASSN,THE FIRST ANBA,1062
438,0000022968,1,CITY FIRST BK OF DC NA,"CITY FIRST BANK OF D.C., N.A.",6
439,0000022997,1,OLMSTED NB,OLMSTED NATIONAL BANK,32
440,0000023038,1,LANDMARK NB,LANDMARK NATIONAL BANK,2099
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
441,0000023049,1,GREAT PLAINS NB,GREAT PLAINS NATIONAL BANK,1795
442,0000023081,1,SOUTHWESTERN NB,SOUTHWESTERN NATIONAL BANK,2
443,0000023092,1,CITIZENS CMRC NB,CITIZENS COMMERCE NATIONAL BNK,148
444,0000023202,1,MALVERN NB,MALVERN NATIONAL BANK,164
445,0000023216,1,BARRINGTON B&TC NA,BARRINGTON BANK AND TRUST,20700
446,0000023226,1,SECURITY NB OF SD,SECURITY NATIONAL BANK OF SD,52
447,0000023264,1,LIBERTY BK NA,"LIBERTY BANK, N.A.",44
448,0000023290,1,BREMER BK NA,"BREMER BANK, NA",5275
449,0000023302,1,ALGONQUIN ST BK NA,"ALGONQUIN STATE BANK, N.A.",62
450,0000023329,1,EDISON NB,EDISON NATIONAL BANK,43
451,0000023416,1,RBC BK GA NA,"RBC BANK (GEORGIA), N.A.",1139
452,0000023516,1,LIBERTY NAT BK,LIBERTY NATIONAL BANK,152
453,0000023521,1,AMERICAN FNB,AMERICAN FIRST NATIONAL BANK,54
454,0000023523,1,NATBANK NA,NATBANK N.A.,143
455,0000023563,1,ATLANTIC NB,ATLANTIC NATIONAL BANK,66
456,0000023570,1,FIRST BK RICHMOND NA,"FIRST BANK RICHMOND, NA",477
457,0000023574,1,CRYSTAL LAKE B&TC NA,CRYSTAL LAKE BANK AND TRUST,25
458,0000023603,1,HOMETOWN BK NA,"HOMETOWN BANK, N.A.",243
459,0000023616,1,VIRGINIA NB,VIRGINIA NATIONAL BANK,89
460,0000023658,1,LANDMARK BK NA,LANDMARK BANK NA,25
461,0000023664,1,CONNECTICUT CMNTY BK NA,"CONNECTICUT COMMUNITY BANK, NA",35
462,0000023681,1,FIRSTCAPITAL BK OF TX NA,"FIRSTCAPITAL BANK OF TEXAS, NA",520
463,0000023730,1,LONE STAR CAP BK NA,LONE STAR CAPITAL BANK N.A.,31
464,0000023771,1,CORTRUST BK NA,CORTRUST BANK,132
465,0000023773,1,HEARTLAND NB,HEARTLAND NATIONAL BANK,356
466,0000023797,1,MIDWEST BANK NA,"MIDWEST BANK, NA",197
467,0000023801,1,SOUTH CTY BK NA,SOUTH COUNTY BANK,2
468,0000023827,1,SOUTHEAST NB,SOUTHEAST NATIONAL BANK,218
469,0000023834,1,CITIZENS BK NA,"CITIZENS BANK, N.A.",40
470,0000023850,1,CAPITAL BANK NA,"CAPITAL BANK, NA",3644
471,0000023852,1,DESJARDINS BK NA,DESJARDINS BANK,101
472,0000023870,1,CORNERSTONE NB,CORNERSTONE NATIONAL BANK,27
473,0000023880,1,ACCESS NB,ACCESS NATIONAL BANK,2939
474,0000023903,1,BLUE RIDGE BK NA,"BLUE RIDGE BANK, NA",84
475,0000023922,1,CBC NB,CBC NATIONAL BANK,9321
476,0000023926,1,WOODLANDS NB,WOODLANDS NATIONAL BANK,169
477,0000023937,1,NATIONAL BK OF GA,THE NATIONAL BANK OF GEORGIA,370
478,0000023950,1,CHINO CMRL BK NA,CHINO COMMERCIAL BANK,5
479,0000024049,1,CANYON CMNTY BK NA,CANYON COMMUNITY BANK,3
480,0000024080,1,COMMUNITY FIRST NB,COMMUNITY FIRST NATIONAL BANK,1931
481,0000024092,1,TIPTON LATHAM BK NA,"THE TIPTON LATHAM BANK, N.A.",78
482,0000024100,1,BANK OF SOUTHERN CA NA,BANK OF SOUTHERN CALIFORNIA,21
483,0000024107,1,NICOLET NB,NICOLET NATIONAL BANK,2444
484,0000024114,1,CORNERSTONE NB&TC,CORNERSTONE NATIONAL BANK & TR,366
485,0000024131,1,LEADER BK NA,LEADER BANK,8549
486,0000024136,1,ONE B&T NA,"ONE BANK & TRUST, N.A.",275
487,0000024150,1,SCHAUMBURG B&TC NA,SCHAUMBURG BANK AND TRUST,35
488,0000024169,1,FIRST CENTURY BK NA,"FIRST CENTURY BANK, N.A.",182
489,0000024182,1,AMG NAT TR BK,AMG NATIONAL TRUST BANK,16
490,0000024185,1,WEST TX NB,WEST TEXAS NATIONAL BANK,80
491,0000024219,1,AMERICAN NB OF MN,AMERICAN NATIONAL BANK OF MINN,220
492,0000024224,1,BNC NB,BNC NATIONAL BANK,5619
493,0000024257,1,FREEDOM NB,FREEDOM NATIONAL BANK,15
494,0000024264,1,SIGNATURE BK NA,"SIGNATURE BANK, N.A.",74
495,0000024268,1,GRAND BK NA,GRAND BANK N.A.,21
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
496,0000024297,1,CITIZENS NB,CITIZENS NATIONAL BANK,6
497,0000024343,1,WORTHINGTON NB,WORTHINGTON NATIONAL BANK,90
498,0000024349,1,FORCHT BK NA,"FORCHT BANK, N.A.",1653
499,0000024356,1,F&M CMNTY BK NA,"F & M COMMUNITY BANK, N.A.",149
500,0000024359,1,COMMERCE NB&TC,COMMERCE NATIONAL BANK & TRUST,33
501,0000024369,1,AMERICAN B&TC NA,"AMERICAN B&T C N.A,",659
502,0000024372,1,NORTHWESTERN BK NA,"NORTHWESTERN BANK, NA",45
503,0000024373,1,FALCON NB,FALCON NATIONAL BANK,112
504,0000024378,1,LIBERTY NB,LIBERTY NATIONAL BANK,156
505,0000024397,1,TRINITY BK NA,"TRINITY BANK, NA",13
506,0000024425,1,ATLANTIC CAP BK NA,ATLANTIC CAPITAL BANK NA,561
507,0000024430,1,SOUTH CENT BK NA,SOUTH CENTRAL BANK NA,1328
508,0000024456,1,AMERICAN CMRC BK NA,"AMERICAN COMMERCE BANK, NA",169
509,0000024465,1,TEXSTAR NB,TEXSTAR NATIONAL BANK,23
510,0000024466,1,BEVERLY B&TC NA,BEVERLY BANK AND TRUST,30
511,0000024467,1,T BK NA,T BANK NA,18
512,0000024491,1,POST OAK BK NA,"POST OAK BANK, N.A.",211
513,0000024493,1,EH NB,EH NATIONAL BANK,18
514,0000024496,1,FIDELITY BK OF FL NA,FIDELITY BANK OF FLORIDA N.A.,17
515,0000024497,1,NATIONAL BK OF CMRC,NATIONAL BANK OF COMMERCE,1438
516,0000024564,1,INDEPENDENCE NAT BK,INDEPENDENCE NATIONAL BANK,16
517,0000024573,1,LEGACY NB,LEGACY NATIONAL BANK,145
518,0000024604,1,DAKOTA CMNTY B&TC NA,DAKOTA COMMUNITY BANK & TRUST,621
519,0000024611,1,BANK OF NAPA NA,"BANK OF NAPA, N.A",7
520,0000024612,1,HOMEBANC NA,"HOMEBANC, N.A.",76
521,0000024617,1,CENTRUST BK NA,CENTRUST BANK,23
522,0000024626,1,NORTHERN CA NB,NORTHERN CALIFORNIA NATIONAL B,14
523,0000024636,1,REPUBLICBANKAZ NA,"REPUBLICBANKAZ, N.A.",3
524,0000024637,1,FIRST NB MI,FIRST NATIONAL BANK OF MICHIGA,47
525,0000024640,1,TEXAS CITIZENS BK NA,"TEXAS CITIZENS BANK, NA",48
526,0000024646,1,OLD PLANK TRAIL CMNTY BK NA,OLD PLANK TRAIL COMMUNITY BANK,26
527,0000024649,1,SEASIDE NB&TC,SEASIDE NATIONAL BANK & TRUST,234
528,0000024660,1,ICON BK TX NA,ICON BANK OF TEXAS,128
529,0000024671,1,GOLDWATER BK NA,GOLDWATER BANK N.A.,10459
530,0000024679,1,EMBASSY NB,EMBASSY NATIONAL BANK,7
531,0000024685,1,WATERFORD BK NA,"WATERFORD BANK, N.A.",440
532,0000024693,1,TEXAS ADVAN CMNTY BK NA,TEXAS ADVANTAGE COMMUNITY BANK,12
533,0000024716,1,AMERICAN PLUS BK NA,AMERICAN PLUS BANK NA,39
534,0000024719,1,FINEMARK NB&TC,FINEMARK NATIONAL BANK & TRUST,376
535,0000024730,1,OLD DOMINION NA,OLD DOMINION NATIONAL BANK,13
536,0000024737,1,SOLERA NB,SOLERA NATIONAL BANK,17
537,0000024744,1,BUSINESS BK TX NA,"BUSINESS BANK OF TEXAS, N.A.",7
538,0000024749,1,GREEN BK NA,"GREEN BANK, N.A.",89
539,0000024755,1,CHAIN BRIDGE BK NA,"CHAIN BRIDGE BANK, N.A.",119
540,0000024758,1,FIRST AMER BK NA,FIRST AMERICAN BANK NA,66
541,0000024777,1,EMPIRE NAT BK,EMPIRE NATIONAL BANK,23
542,0000024789,1,TOUCHMARK NB,TOUCHMARK NATIONAL BANK,5
543,0000024798,1,BLACK HILLS CMNTY BK NA,"BLACK HILLS COMMUNITY BANK, NA",375
544,0000024827,1,MINT NB,THE MINT NATIONAL BANK,17
545,0000024833,1,SUMMIT BK NA,"SUMMIT BANK, N. A.",44
546,0000024849,1,OAK VIEW NB,OAK VIEW NATIONAL BANK,78
547,0000024858,1,NEW HORIZON BK NA,NEW HORIZON BANK N.A.,31
548,0000024861,1,COASTAL CAROLINA NB,COASTAL CAROLINA NATIONAL BANK,326
549,0000024891,1,FULTON BK NA,"FULTON BANK, NA",4125
550,0000024904,1,FIRST COMMONS BK NA,"FIRST COMMONS BANK, N.A.",136
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
551,0000024947,1,FLORIDA CMNTY BK NA,"FLORIDA COMMUNITY BANK, N.A.",2400
552,0000025053,1,GUARANTY B&TC NA,"GUARANTY BANK & TRUST, NA",1088
553,0000025075,1,STERLING NB,STERLING NATIONAL BANK,1506
554,0000025080,1,BANC OF CA NA,"BANC OF CALIFORNIA, NA",26488
555,0000025088,1,CITIZENS CMNTY FED NA,CITIZENS COMMUNITY FEDERAL NA,339
556,0000025093,1,NATIONAL CO-OP BK NA,"NATIONAL COOPERATIVE BANK, N.A",1520
557,0000025094,1,FIRST CLOVER LEAF BK NA,"FIRST CLOVER LEAF BANK, N.A.",425
558,0000025106,1,HOME BK NA,"HOME BANK, NATIONAL ASSOCIATIO",830
559,0000025114,1,TEXAN BK NA,"TEXAN BANK, NA",32
560,0000025116,1,ATHENS FED CMNTY BK NA,ATHENS FEDERAL COMMUNITY BANK,537
561,0000025125,1,ESQUIRE BK NA,ESQUIRE BANK NA,10
562,0000025137,1,CF BANK NA,CFBANK NATIONAL ASSOCIATION,198
563,0000025140,1,BANKFINANCIAL NA,BANKFINANCIAL NA,283
564,0000080061,1,SHANGHAI CMRL BK NY BR,SHANGHAI CMRL BANK NY BR,11
565,0000080071,1,ROYAL BK OF CANADA NY BR,ROYAL BANK OF CANADA,5
566,0000080087,1,WING LUNG BK LA BR,WING LUNG BANK LTD LA BRANCH,1
567,0000080122,1,UBS AG TAMPA BR,"UBS AG, TAMPA BRANCH",694
568,0000700007,1,PIEDMONT FSB,PIEDMONT FEDERAL SAVINGS BANK,623
569,0000700041,1,FIRST FED BK OF OH,FIRST FEDERAL BANK OF OHIO,368
570,0000700057,1,HOME FED BK,HOME FEDERAL BANK,737
571,0000700108,1,NORTH SHORE T&S,NORTH SHORE TRUST & SAVINGS,315
572,0000700133,1,FIFTH DIST SVG BK,FIFTH DISTRICT SAVINGS BANK,229
573,0000700143,1,WAKE FOREST FS&LA,WAKE FOREST FEDERAL,25
574,0000700165,1,MUTUAL S&LA,MUTUAL SAVINGS AND LOAN ASSN,50
575,0000700244,1,UNION FS&LA,UNION FEDERAL SAVINGS AND LOAN,116
576,0000700257,1,GATE CITY BK,GATE CITY BANK,4943
577,0000700311,1,FAIRFIELD FS&LA,FAIRFIELD FS & LA,293
578,0000700358,1,A J SMITH FSB,A J SMITH FEDERAL SAVINGS BANK,80
579,0000700416,1,MALVERN FSB,MALVERN FEDERAL SAVINGS BANK,63
580,0000700450,1,PIONEER BK,PIONEER BANK,869
581,0000700470,1,HUNTINGTON FSB,HUNTINGTON FEDERAL,280
582,0000700495,1,PROGRESSIVE-HOME FS&LA,PROGRESSIVE-HOME FEDERAL SAVIN,18
583,0000700528,1,BEST HOMETOWN BANK,BEST HOMETOWN BANK,47
584,0000700529,1,CENTRAL FS&LA,CENTRAL FEDERAL SAVINGS,48
585,0000700544,1,FOXBORO FED SVGS,FOXBORO FEDERAL SAVINGS,185
586,0000700566,1,RIVERWOOD BK,RIVERWOOD BANK,235
587,0000700670,1,CAPITOL FSB,CAPITOL FEDERAL SAVINGS BANK,6491
588,0000700691,1,PROSPECT FSB,PROSPECT FEDERAL SAVINGS BANK,69
589,0000700709,1,GUARDIAN SVG BK FSB,"GUARDIAN SAVINGS BANK, FSB",7999
590,0000700773,1,BELMONT FS&LA,BELMONT FEDERAL SAVINGS & LOAN,71
591,0000700827,1,COVINGTON S&LA,COVINGTON SAVINGS & LOAN ASSOC,70
592,0000700904,1,COLLINSVILLE B&LA,COLLINSVILLE,106
593,0000701149,1,WINTER HILL BK,"WINTER HILL BANK, FSB",308
594,0000701158,1,WARSAW FS&LA,WARSAW FEDERAL,736
595,0000701283,1,OZARKS FS&LA,OZARKS FEDERAL SAVINGS & LOAN,504
596,0000701305,1,AUBURN SB FSB,AUBURN SAVINGS BANK,103
597,0000701330,1,MUTUAL FED BK,MUTUAL FEDERAL BANK,89
598,0000701409,1,CINCINNATI FED,CINCINNATI FEDERAL,554
599,0000701412,1,HOME FS&LA,HOME FEDERAL S&L ASSN OF NILES,38
600,0000701437,1,OCEANFIRST BK,OCEANFIRST BANK,992
601,0000701452,1,MIDDLESEX FED SVG FA,"MIDDLESEX FEDERAL SAVINGS, F.A",123
602,0000701472,1,HOMETOWN BK OF THE HUDSON VALL,HOMETOWN BANK OF THE HUDSON VA,246
603,0000701532,1,LIBERTY FSB,LIBERTY FEDERAL SAVINGS BANK,139
604,0000701567,1,CENTRAL FS&LA,CENTRAL FEDERAL SAVINGS & LOAN,139
605,0000701611,1,FIRST FSB OF CHAMPAIGN-URBANA,FIRST FSB CHAMPAIGN URBANA,266
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
606,0000701669,1,FARMERS & MECHANICS FS&LA,FARMERS AND MECHANICS FEDERAL,50
607,0000701673,1,COLONIAL FSB,COLONIAL FEDERAL SAVINGS BANK,135
608,0000701735,1,ARGENTINE FED SVG,ARGENTINE FEDERAL SAVINGS,64
609,0000701830,1,HOME CITY FSB,HOME CITY FEDERAL SAVINGS BANK,298
610,0000701904,1,HAMILTON BK,HAMILTON BANK,93
611,0000701993,1,DELANCO FSB,DELANCO FEDERAL SAVINGS BANK,47
612,0000701997,1,CLIFTON SVG BK,CLIFTON SAVINGS BANK,437
613,0000702130,1,NORTH SHORE BK FSB,NORTH SHORE BANK FSB,1292
614,0000702148,1,CHESAPEAKE BK OF MD,CHESAPEAKE BANK OF MARYLAND,92
615,0000702190,1,FIRST FED S&L ASSN GREENE CTY,FIRST FEDERAL S&L OF GREENE,875
616,0000702230,1,FOUNDATION BK,FOUNDATION BANK,116
617,0000702319,1,KEARNY BK,KEARNY BANK,509
618,0000702349,1,ARUNDEL FSB,ARUNDEL FEDERAL SAVINGS BANK,259
619,0000702397,1,SUNNYSIDE FS & LA OF IRVINGTON,SUNNYSIDE FEDERAL SLA OF IRVIN,7
620,0000702454,1,COLUMBIA BK,COLUMBIA BANK,2141
621,0000702502,1,FIRST PIEDMONT FS&LA,FIRST PIEDMONT FEDERAL SLA,379
622,0000702518,1,MIDCOUNTRY BK,MIDCOUNTRY BANK,1192
623,0000702528,1,WALLKILL VALLEY FS&LA,WALLKILL VALLEY FEDERAL S& L,126
624,0000702578,1,SECURITY FSB,SECURITY FEDERAL SAVINGS BANK,341
625,0000702610,1,EVERGREEN FS&LA,EVERGREEN FEDERAL S & L ASSN,437
626,0000702620,1,WOLVERINE BK FSB,WOLVERINE BANK FSB,157
627,0000702631,1,FIRST FSB,FIRST FEDERAL SAVINGS BANK,607
628,0000702657,1,CARTHAGE FS&LA,CARTHAGE FEDERAL SAVINGS & LOA,255
629,0000702808,1,HANCOCK CTY SVG BK FSB,HANCOCK COUNTY SAVINGS BANK,572
630,0000702818,1,HOME FSB,HOME FEDERAL SAVINGS BANK,1045
631,0000702825,1,FIRST FED BK OF KS CITY,FIRST FEDERAL BANK OF KANSAS C,3151
632,0000702828,1,LAKE CITY FED BK,LAKE CITY FEDERAL BANK,112
633,0000702889,1,BANK 34,BANK 34,1650
634,0000702893,1,FIRST FS&LA,FIRST FEDERAL S&L OF NEWARK,386
635,0000702983,1,AMERICAN FED BK,AMERICAN FEDERAL BANK,275
636,0000703019,1,FIRST FS&LA OF VALDOSTA,FIRST FEDERAL S&L ASSOCIATION,160
637,0000703043,1,NEW CARLISLE FSB,NEW CARLISLE FEDERAL SAVINGS B,331
638,0000703069,1,FOX VALLEY SVG BK,FOX VALLEY SAVINGS BANK,442
639,0000703136,1,COUNTY SVG BK,COUNTY SAVINGS BANK,50
640,0000703150,1,WOODRUFF FS&LA,WOODRUFF FEDERAL SAVINGS & LOA,65
641,0000703155,1,HENDERSON FSB,HENDERSON FEDERAL SAVINGS BANK,95
642,0000703193,1,EUREKA HMSTD,EUREKA HOMESTEAD,123
643,0000703218,1,POLONIA BK,POLONIA BANK,79
644,0000703235,1,TIME FSB,TIME FEDERAL SAVINGS BANK,967
645,0000703267,1,WINCHESTER FED BK,WINCHESTER FEDERAL BANK,74
646,0000703280,1,RIPLEY FED SVG BK,RIPLEY FEDERAL SAVINGS BANK,58
647,0000703313,1,FIRST FS&LA,FIRST FEDERAL S & L OF DELTA,164
648,0000703395,1,ILLINOIS-SERVICE FS&LA,ILLINOIS SERVICE FED S&L ASSN,18
649,0000703468,1,NORTH SIDE FS&LA,NORTH SIDE FEDERAL SAVINGS,16
650,0000703519,1,HOME FS&LA,HOME FEDERAL S&L ASSN,595
651,0000703536,1,FIRST FS&LA OF LAKEWOOD,FIRST FEDERAL S&L OF LAKEWOOD,5411
652,0000703552,1,SENECA FS & LA,SENECA FEDERAL S&L ASSOCIATION,260
653,0000703575,1,NEWTON FED BK,NEWTON FEDERAL BANK,442
654,0000703587,1,FIDELITY FS&LA OF DE,FIDELITY FEDERAL S&L ASSOC,132
655,0000703676,1,UNITED FIDELITY BK FSB,"UNITED FIDELITY BANK, FSB",148
656,0000703691,1,HERITAGE BK OF ST TAMMANY,HERITAGE BANK OF ST. TAMMANY,131
657,0000703692,1,MONROE FS&LA,MONROE FEDERAL SAVINGS & LOAN,25
658,0000703758,1,ROSEDALE FS&LA,ROSEDALE FEDERAL SAV & LOAN,348
659,0000703764,1,DOOLIN SCTY SVG BK FSB,DOOLIN SECURITY SAVINGS BANK,2
660,0000703767,1,UNITED CMNTY BK,UNITED COMMUNITY BANK,487
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
661,0000703773,1,FIRST FS&LA OF MCMINNVILLE,FIRST FEDERAL SAVINGS & LOAN,250
662,0000703781,1,WINDSOR FS&LA,WINDSOR FEDERAL SAVINGS & LOAN,355
663,0000703786,1,FIRST FS&LA BATH,FIRST FS&LA BATH,159
664,0000703862,1,FLORIDA PARISHES BK,FLORIDA PARISES BANK,440
665,0000703866,1,CFSBANK,CFSBANK,244
666,0000703870,1,IROQUOIS FS&LA,IROQUOIS FEDERAL SAVINGS & LOA,547
667,0000703874,1,ANTHEM B&TC,ANTHEM BANK & TRUST,105
668,0000703879,1,HOME FED BK OF TN,HOME FEDERAL BANK OF TN,760
669,0000703896,1,LINCOLN FSB OF NE,LINCOLN FEDERAL SVGS BK OF NE,1402
